timestamp,temperature,dew point temperature,relative humidity,atmospheric pressure,wind speed
2015-04-16 19:00:00,15.5,5.5,51.5,1015.5,18
2015-04-16 20:00:00,14.5,4,49.5,1016.5,18
2015-04-16 21:00:00,14,4.5,53,1017,12.6
2015-04-16 22:00:00,14,3,48,1018,7.2
2015-04-16 23:00:00,14,3.5,49.5,1018,9
2015-04-17 00:00:00,14,4.5,53,1018,12.6
2015-04-17 01:00:00,13,6,63,1017.5,9
2015-04-17 02:00:00,13,6,63,1016.5,10.8
2015-04-17 03:00:00,13,6.5,65,1016.5,14.4
2015-04-17 04:00:00,13,7,67,1016.5,14.4
2015-04-17 05:00:00,13,7,67,1016,18
2015-04-17 06:00:00,13.5,7,65,1017,14.4
2015-04-17 07:00:00,14.5,7,61,1017,19.8
2015-04-17 08:00:00,16,5.5,50,1017,25.2
2015-04-17 09:00:00,17.5,3.5,39.5,1017,25.2
2015-04-17 10:00:00,17.5,3.5,39.5,1016.5,28.8
2015-04-17 11:00:00,19,4,37,1015.5,28.8
2015-04-17 12:00:00,20,4.5,36,1014.5,28.8
2015-04-17 13:00:00,20.5,5.5,37.5,1013.5,28.8
2015-04-17 14:00:00,20.5,7.5,43,1012.5,28.8
2015-04-17 15:00:00,20,8,46,1012,23.4
2015-04-17 16:00:00,19,8.5,50.5,1012,25.2
2015-04-17 17:00:00,17.5,10,61,1012,25.2
2015-04-17 18:00:00,16.5,11,70,1012,27
2015-04-17 19:00:00,16,11.5,74.5,1012,27
2015-04-17 20:00:00,16,12,77,1012,25.2
2015-04-17 21:00:00,16,13,82,1012,23.4
2015-04-17 22:00:00,16,13.5,85,1012,23.4
2015-04-17 23:00:00,17,14,82,1010.5,21.6
2015-04-18 00:00:00,17,14.5,85,1010,19.8
2015-04-18 01:00:00,17,15,88,1009.5,14.4
2015-04-18 02:00:00,17,16,94,1009,12.6
2015-04-18 03:00:00,17,16,94,1008,14.4
2015-04-18 04:00:00,17,16,94,1008,14.4
2015-04-18 05:00:00,17,16,94,1007.5,14.4
2015-04-18 06:00:00,18,17,94,1008,10.8
2015-04-18 07:00:00,19,17,88.5,1008,12.6
2015-04-18 08:00:00,20,17,83,1008,9
2015-04-18 09:00:00,22.5,16.5,69,1008,12.6
2015-04-18 10:00:00,23,15.5,63,1008,14.4
2015-04-18 11:00:00,24,15,57,1008,14.4
2015-04-18 12:00:00,24.5,15,55.5,1007,18
2015-04-18 13:00:00,25,14.5,52,1007,12.6
2015-04-18 14:00:00,24.5,15,55.5,1006,12.6
2015-04-18 15:00:00,25.5,16,55.5,1005,14.4
2015-04-18 16:00:00,25.5,15,52.5,1004,16.2
2015-04-18 17:00:00,24,14.5,55,1004.5,16.2
2015-04-18 18:00:00,22.5,15,62.5,1005,16.2
2015-04-18 19:00:00,20.5,16,75.5,1005,10.8
2015-04-18 20:00:00,20,16,78,1005.5,7.2
2015-04-18 21:00:00,19,16,83,1006,9
2015-04-18 22:00:00,19,16,83,1006,9
2015-04-18 23:00:00,18.5,16,85.5,1005.5,7.2
2015-04-19 00:00:00,19,16,83,1005,9
2015-04-19 01:00:00,19,16,83,1005,5.4
2015-04-19 02:00:00,19,16,83,1005,1.8
2015-04-19 03:00:00,19,17,88,1005,12.6
2015-04-19 04:00:00,19,17,88,1005,12.6
2015-04-19 05:00:00,18,17,94,1005.5,10.8
2015-04-19 06:00:00,18,17,94,1006,7.2
2015-04-19 07:00:00,19,18,94,1006,7.2
2015-04-19 08:00:00,19,18,94,1006,7.2
2015-04-19 09:00:00,20.5,18.5,88,1006,5.4
2015-04-19 10:00:00,21.5,19,85.5,1006,7.2
2015-04-19 11:00:00,22.5,19,80.5,1005,7.2
2015-04-19 12:00:00,23,18.5,75.5,1004.5,9
2015-04-19 13:00:00,23.5,19,75.5,1004,9
2015-04-19 14:00:00,23,18.5,75.5,1003,9
2015-04-19 15:00:00,23.5,18,71,1003,3.6
2015-04-19 16:00:00,22.5,18,75.5,1002.5,12.6
2015-04-19 17:00:00,22,18,78,1003,10.8
2015-04-19 18:00:00,21.5,18,80.5,1003.5,10.8
2015-04-19 19:00:00,20.5,17,80.5,1004,14.4
2015-04-19 20:00:00,18.5,16,85.5,1004.5,18
2015-04-19 21:00:00,17,15.5,91,1005.5,18
2015-04-19 22:00:00,14.5,13.5,94,1006.5,27
2015-04-19 23:00:00,12.5,11.5,94,1007,25.2
2015-04-20 00:00:00,12,11,94,1007.5,21.6
2015-04-20 01:00:00,12,11,94,1007,21.6
2015-04-20 02:00:00,12,11,94,1007,21.6
2015-04-20 03:00:00,12,10.5,91,1008,21.6
2015-04-20 04:00:00,12,10.5,91,1008,23.4
2015-04-20 05:00:00,12,10,88,1009,25.2
2015-04-20 06:00:00,12,10.5,91,1009.5,25.2
2015-04-20 07:00:00,12,11,94,1010,25.2
2015-04-20 08:00:00,12,11,94,1011,19.8
2015-04-20 09:00:00,12,11,94,1012,25.2
2015-04-20 10:00:00,12.5,11,91,1012,23.4
2015-04-20 11:00:00,14,11,82,1013,23.4
2015-04-20 12:00:00,14,9.5,74.5,1013,21.6
2015-04-20 13:00:00,14.5,9.5,72,1013,23.4
2015-04-20 14:00:00,15,9.5,69.5,1012.5,18
2015-04-20 15:00:00,15.5,9,65,1012.5,14.4
2015-04-20 16:00:00,16,6,51.5,1013,19.8
2015-04-20 17:00:00,15,4.5,49.5,1013.5,23.4
2015-04-20 18:00:00,14,4,51,1014,21.6
2015-04-20 19:00:00,13.5,3,49.5,1014.5,18
2015-04-20 20:00:00,13,4,54,1016,18
2015-04-20 21:00:00,12,3.5,56,1016,16.2
2015-04-20 22:00:00,11.5,2,52.5,1016.5,14.4
2015-04-20 23:00:00,11,2.5,56,1016.5,9
2015-04-21 00:00:00,10.5,2,56,1017,10.8
2015-04-21 01:00:00,10,2,58,1017,10.8
2015-04-21 02:00:00,9.5,2,60,1017,10.8
2015-04-21 03:00:00,8.5,2,64,1017,9
2015-04-21 04:00:00,8,2,66,1017,10.8
2015-04-21 05:00:00,7.5,2,68.5,1017.5,5.4
2015-04-21 06:00:00,9,4,71,1018.5,7.2
2015-04-21 07:00:00,12.5,5.5,62.5,1019,7.2
2015-04-21 08:00:00,14.5,6,57,1019,12.6
2015-04-21 09:00:00,16.5,5,47,1020,10.8
2015-04-21 10:00:00,17.5,4.5,42,1020,10.8
2015-04-21 11:00:00,19,5,40,1019,9
2015-04-21 12:00:00,20,4,35,1018,10.8
2015-04-21 13:00:00,20.5,3.5,33,1018,10.8
2015-04-21 14:00:00,21,3.5,32,1017,9
2015-04-21 15:00:00,21,2.5,29.5,1017,10.8
2015-04-21 16:00:00,20.5,3,31.5,1017,10.8
2015-04-21 17:00:00,20,2.5,31.5,1016.5,10.8
2015-04-21 18:00:00,18,3.5,38.5,1017,10.8
2015-04-21 19:00:00,16,9,63,1018,14.4
2015-04-21 20:00:00,14.5,9,69.5,1019,7.2
2015-04-21 21:00:00,14.5,4,49.5,1020,9
2015-04-21 22:00:00,13,7.5,70,1020,7.2
2015-04-21 23:00:00,13,9,77,1019.5,7.2
2015-04-22 00:00:00,12.5,8.5,77,1019,5.4
2015-04-22 01:00:00,11.5,8,79.5,1019,3.6
2015-04-22 02:00:00,11.5,8,79.5,1019,5.4
2015-04-22 03:00:00,10.5,7.5,82,1019,5.4
2015-04-22 04:00:00,10,7.5,84.5,1019.5,3.6
2015-04-22 05:00:00,9.5,7.5,87,1020,3.6
2015-04-22 06:00:00,11.5,10,91,1020.5,1.8
2015-04-22 07:00:00,15,11,77,1021,5.4
2015-04-22 08:00:00,18,9.5,57.5,1021.5,9
2015-04-22 09:00:00,19.5,9,50.5,1022,7.2
2015-04-22 10:00:00,21.5,7.5,40.5,1022,9
2015-04-22 11:00:00,22.5,5.5,33,1021.5,10.8
2015-04-22 12:00:00,24,5.5,30.5,1021,7.2
2015-04-22 13:00:00,24.5,7.5,34,1020.5,7.2
2015-04-22 14:00:00,25,6.5,30.5,1020,9
2015-04-22 15:00:00,25.5,6,28.5,1020,9
2015-04-22 16:00:00,25,5.5,28.5,1020,9
2015-04-22 17:00:00,22,9,43.5,1020,19.8
2015-04-22 18:00:00,20.5,8,44.5,1021,12.6
2015-04-22 19:00:00,19,6.5,44.5,1021.5,10.8
2015-04-22 20:00:00,18.5,3,35.5,1022.5,12.6
2015-04-22 21:00:00,17.5,1.5,34.5,1023,9
2015-04-22 22:00:00,17,2,37,1022,7.2
2015-04-22 23:00:00,16.5,3.5,42,1022,9
2015-04-23 00:00:00,16,6,52,1022,9
2015-04-23 01:00:00,15.5,5,49.5,1022,10.8
2015-04-23 02:00:00,15,6,55,1021.5,7.2
2015-04-23 03:00:00,14,7,63,1021,7.2
2015-04-23 04:00:00,14,7,63,1021,5.4
2015-04-23 05:00:00,14,7.5,65,1021,5.4
2015-04-23 06:00:00,14.5,8.5,67,1021,7.2
2015-04-23 07:00:00,16.5,9,61,1022,7.2
2015-04-23 08:00:00,18.5,7.5,49,1022,9
2015-04-23 09:00:00,21,6,37.5,1022,9
2015-04-23 10:00:00,23.5,5,30,1022,16.2
2015-04-23 11:00:00,25.5,5.5,28,1022,21.6
2015-04-23 12:00:00,26,6,28,1021,21.6
2015-04-23 13:00:00,26,5.5,27,1020.5,18
2015-04-23 14:00:00,26,-0.5,18,1020,19.8
2015-04-23 15:00:00,26,-5,13,1019,21.6
2015-04-23 16:00:00,25,-2.5,16,1019,18
2015-04-23 17:00:00,23.5,0.5,22,1019,16.2
2015-04-23 18:00:00,22.5,-0.5,21.5,1019,16.2
2015-04-23 19:00:00,21,0.5,26,1020,14.4
2015-04-23 20:00:00,20,3,33,1020,10.8
2015-04-23 21:00:00,19.5,1.5,30,1021,14.4
2015-04-23 22:00:00,19,2.5,33.5,1021,14.4
2015-04-23 23:00:00,18,4,40,1020,12.6
2015-04-24 00:00:00,18,4,40,1020,12.6
2015-04-24 01:00:00,17,4.5,43.5,1019.5,10.8
2015-04-24 02:00:00,17,6,48,1019,10.8
2015-04-24 03:00:00,17,6,48,1019,10.8
2015-04-24 04:00:00,17,7,52,1019,10.8
2015-04-24 05:00:00,16.5,7,53.5,1019,9
2015-04-24 06:00:00,17,8,55,1020,9
2015-04-24 07:00:00,17.5,8.5,55.5,1020,9
2015-04-24 08:00:00,18.5,8,50.5,1020,10.8
2015-04-24 09:00:00,20.5,8.5,46,1020,9
2015-04-24 10:00:00,22,9,43,1020.5,5.4
2015-04-24 11:00:00,21.5,9,44.5,1020,7.2
2015-04-24 12:00:00,22,9,43,1019.5,7.2
2015-04-24 13:00:00,22,9,43,1019,7.2
2015-04-24 14:00:00,23,10,44,1019,9
2015-04-24 15:00:00,23,10,44,1019,9
2015-04-24 16:00:00,22.5,7.5,38,1019,10.8
2015-04-24 17:00:00,22,7,38,1019,10.8
2015-04-24 18:00:00,21,8,43,1019,7.2
2015-04-24 19:00:00,18.5,9,54,1019.5,10.8
2015-04-24 20:00:00,18,9,56,1020,7.2
2015-04-24 21:00:00,18,9,56,1020,7.2
2015-04-24 22:00:00,17.5,10,61,1020,7.2
2015-04-24 23:00:00,16.5,9,61,1020,5.4
2015-04-25 00:00:00,16,9,63,1020,1.8
2015-04-25 01:00:00,14,9,72,1020,0
2015-04-25 02:00:00,13.5,10,79.5,1019,1.8
2015-04-25 03:00:00,13,10,82,1020,1.8
2015-04-25 04:00:00,12.5,10,85,1019.5,0
2015-04-25 05:00:00,13,10,82,1020,3.6
2015-04-25 06:00:00,13.5,10.5,82.5,1020.5,0
2015-04-25 07:00:00,19,14,72.5,1021,0
2015-04-25 08:00:00,22,11.5,52,1021,3.6
2015-04-25 09:00:00,23.5,8,37.5,1021,5.4
2015-04-25 10:00:00,25.5,4,25.5,1021,7.2
2015-04-25 11:00:00,27,1.5,19,1021,9
2015-04-25 12:00:00,28,2.5,19.5,1020,10.8
2015-04-25 13:00:00,28,4.5,22,1019,10.8
2015-04-25 14:00:00,28.5,5.5,23,1019,9
2015-04-25 15:00:00,28,5.5,24,1018,14.4
2015-04-25 16:00:00,27.5,5,23.5,1018,16.2
2015-04-25 17:00:00,25.5,4,25,1018,18
2015-04-25 18:00:00,24.5,5,28.5,1018,14.4
2015-04-25 19:00:00,22.5,5.5,33,1019,10.8
2015-04-25 20:00:00,21,8,43,1019,7.2
2015-04-25 21:00:00,20,11.5,58,1020,10.8
2015-04-25 22:00:00,19,11,60,1020,9
2015-04-25 23:00:00,18,10.5,61.5,1020,7.2
2015-04-26 00:00:00,17.5,10,61,1019,9
2015-04-26 01:00:00,17.5,10.5,63.5,1019,7.2
2015-04-26 02:00:00,17,11,68,1019,5.4
2015-04-26 03:00:00,17,12,72,1019,5.4
2015-04-26 04:00:00,16.5,12,74.5,1019,7.2
2015-04-26 05:00:00,16,11,72,1019,7.2
2015-04-26 06:00:00,17,11,68,1019,9
2015-04-26 07:00:00,19.5,10.5,56,1020,14.4
2015-04-26 08:00:00,21.5,9.5,46,1020,18
2015-04-26 09:00:00,23.5,8,37,1020.5,18
2015-04-26 10:00:00,25.5,8.5,34,1020,19.8
2015-04-26 11:00:00,26.5,8.5,32,1019.5,19.8
2015-04-26 12:00:00,27.5,8.5,30,1019,21.6
2015-04-26 13:00:00,27,6.5,27,1018.5,23.4
2015-04-26 14:00:00,26,7,30,1017.5,25.2
2015-04-26 15:00:00,26.5,6,27,1017,25.2
2015-04-26 16:00:00,25.5,5,27,1016.5,27
2015-04-26 17:00:00,24.5,6,30,1016,23.4
2015-04-26 18:00:00,22.5,6,34,1017,21.6
2015-04-26 19:00:00,21.5,6,36.5,1017,21.6
2015-04-26 20:00:00,20,7,43,1017,18
2015-04-26 21:00:00,19,7,46,1017,18
2015-04-26 22:00:00,19,8,49,1017,16.2
2015-04-26 23:00:00,19,8,49,1016.5,18
2015-04-27 00:00:00,18,8,52,1016,18
2015-04-27 01:00:00,18,8,52,1015.5,18
2015-04-27 02:00:00,18.5,8.5,52,1015,18
2015-04-27 03:00:00,18,10.5,61.5,1014,19.8
2015-04-27 04:00:00,18,12,68,1014,18
2015-04-27 05:00:00,18,13,73,1014,14.4
2015-04-27 06:00:00,18.5,13,70.5,1015,14.4
2015-04-27 07:00:00,19.5,13,66,1015,21.6
2015-04-27 08:00:00,20.5,14,66,1015,21.6
2015-04-27 09:00:00,22.5,14,58.5,1015,21.6
2015-04-27 10:00:00,23.5,14,55,1014.5,18
2015-04-27 11:00:00,25,14.5,52,1013.5,18
2015-04-27 12:00:00,25.5,14.5,50.5,1012.5,19.8
2015-04-27 13:00:00,26,15,51,1011.5,18
2015-04-27 14:00:00,25,15,54,1010.5,18
2015-04-27 15:00:00,25,15,54,1010,18
2015-04-27 16:00:00,24.5,15.5,57.5,1010,18
2015-04-27 17:00:00,23.5,16,63,1010,18
2015-04-27 18:00:00,22,15.5,66.5,1009.5,19.8
2015-04-27 19:00:00,21.5,15,66,1009.5,18
2015-04-27 20:00:00,20.5,15,70.5,1010,18
2015-04-27 21:00:00,20,15.5,75.5,1009.5,16.2
2015-04-27 22:00:00,20,16,78,1009,16.2
2015-04-27 23:00:00,19,16,83,1009,16.2
2015-04-28 00:00:00,19,16,83,1008,16.2
2015-04-28 01:00:00,19,16,83,1007.5,12.6
2015-04-28 02:00:00,19,16,83,1007,10.8
2015-04-28 03:00:00,19,16,83,1007,9
2015-04-28 04:00:00,19,16,83,1007,9
2015-04-28 05:00:00,19,16,83,1007,12.6
2015-04-28 06:00:00,19.5,16.5,83,1007,10.8
2015-04-28 07:00:00,22,17,73.5,1008,12.6
2015-04-28 08:00:00,24.5,17,63,1008,18
2015-04-28 09:00:00,26.5,17,55.5,1007.5,16.2
2015-04-28 10:00:00,27.5,18,56,1008,21.6
2015-04-28 11:00:00,28,17.5,52.5,1007,21.6
2015-04-28 12:00:00,29.5,17,46.5,1006.5,21.6
2015-04-28 13:00:00,30.5,16.5,43,1006,23.4
2015-04-28 14:00:00,31,17,43,1005.5,19.8
2015-04-28 15:00:00,30,17,45,1005.5,18
2015-04-28 16:00:00,30,17,45,1006,18
2015-04-28 17:00:00,29,16,45,1005.5,12.6
2015-04-28 18:00:00,26.5,17,56.5,1005.5,18
2015-04-28 19:00:00,23.5,17,67,1006,18
2015-04-28 20:00:00,22,17,73,1006.5,19.8
2015-04-28 21:00:00,21.5,16,71,1007,23.4
2015-04-28 22:00:00,19,15.5,81,1010,34.2
2015-04-28 23:00:00,17.5,16,91,1012,21.6
2015-04-29 00:00:00,18,16.5,91,1008.5,18
2015-04-29 01:00:00,18,16,88,1007,12.6
2015-04-29 02:00:00,17,16,94,1007,7.2
2015-04-29 03:00:00,17,16,94,1007.5,12.6
2015-04-29 04:00:00,18,16,88,1008.5,14.4
2015-04-29 05:00:00,18,16,88,1009,14.4
2015-04-29 06:00:00,17,16,94,1010,12.6
2015-04-29 07:00:00,18,16.5,91,1011,7.2
2015-04-29 08:00:00,18.5,16,85.5,1011,12.6
2015-04-29 09:00:00,19.5,16,80.5,1012,14.4
2015-04-29 10:00:00,19.5,16,80.5,1013,21.6
2015-04-29 11:00:00,18.5,15,80.5,1013,21.6
2015-04-29 12:00:00,17.5,14,79.5,1013,19.8
2015-04-29 13:00:00,18.5,14,75,1012.5,23.4
2015-04-29 14:00:00,19,15,78,1012,23.4
2015-04-29 15:00:00,19,15,78,1012,19.8
2015-04-29 16:00:00,19,15,78,1012,21.6
2015-04-29 17:00:00,19,14,73,1012,21.6
2015-04-29 18:00:00,19,14,73,1012.5,16.2
2015-04-29 19:00:00,18,14,77,1013,14.4
2015-04-29 20:00:00,18,14,77,1014,14.4
2015-04-29 21:00:00,17.5,14,79.5,1014,10.8
2015-04-29 22:00:00,16,14,88,1014,9
2015-04-29 23:00:00,16,14,88,1013,7.2
2015-04-30 00:00:00,15,14,94,1013,5.4
2015-04-30 01:00:00,15,13.5,91,1013,7.2
2015-04-30 02:00:00,15.5,14,91,1013,5.4
2015-04-30 03:00:00,15,14,94,1013,7.2
2015-04-30 04:00:00,15,14,94,1013,1.8
2015-04-30 05:00:00,14,13,94,1013,5.4
2015-04-30 06:00:00,16.5,14.5,88,1014,3.6
2015-04-30 07:00:00,18.5,16,85.5,1014,9
2015-04-30 08:00:00,20.5,16,75.5,1014,12.6
2015-04-30 09:00:00,22,14.5,62,1014,12.6
2015-04-30 10:00:00,23.5,13.5,53,1014,12.6
2015-04-30 11:00:00,24.5,14,51.5,1014,14.4
2015-04-30 12:00:00,25,13.5,48.5,1013,10.8
2015-04-30 13:00:00,26,13.5,45.5,1012.5,16.2
2015-04-30 14:00:00,26,13,44,1012,16.2
2015-04-30 15:00:00,26,13.5,45.5,1012,16.2
2015-04-30 16:00:00,25.5,12.5,44,1012,14.4
2015-04-30 17:00:00,24,16,61,1012,18
2015-04-30 18:00:00,22,16,69,1012,18
2015-04-30 19:00:00,21,16,73,1013,12.6
2015-04-30 20:00:00,19.5,14.5,73,1013.5,14.4
2015-04-30 21:00:00,18.5,13.5,72.5,1014,16.2
2015-04-30 22:00:00,17.5,14,79.5,1014,14.4
2015-04-30 23:00:00,16,14,88,1014,14.4
2015-05-01 00:00:00,16,14,88,1013.5,12.6
2015-05-01 01:00:00,16,14,88,1013,12.6
2015-05-01 02:00:00,16,14,88,1013,12.6
2015-05-01 03:00:00,16,13,82,1012.5,10.8
2015-05-01 04:00:00,16,13.5,85,1012.5,12.6
2015-05-01 05:00:00,16,14,88,1013,10.8
2015-05-01 06:00:00,16,14,88,1013,14.4
2015-05-01 07:00:00,17.5,14,79.5,1013,12.6
2015-05-01 08:00:00,18.5,14,75,1013,14.4
2015-05-01 09:00:00,21,15,68,1013,12.6
2015-05-01 10:00:00,22.5,14.5,60.5,1013,16.2
2015-05-01 11:00:00,23.5,14.5,57,1012,18
2015-05-01 12:00:00,24.5,14.5,53.5,1011,18
2015-05-01 13:00:00,25.5,15,52.5,1010,19.8
2015-05-01 14:00:00,25.5,13.5,47,1009,23.4
2015-05-01 15:00:00,25,15,54,1009,23.4
2015-05-01 16:00:00,24,15,57,1009,21.6
2015-05-01 17:00:00,22.5,15,62.5,1009,23.4
2015-05-01 18:00:00,20.5,15,70.5,1009,23.4
2015-05-01 19:00:00,19.5,15,75.5,1009,21.6
2015-05-01 20:00:00,18,15,83,1010,21.6
2015-05-01 21:00:00,18,15,83,1009.5,27
2015-05-01 22:00:00,18,15,83,1009,25.2
2015-05-01 23:00:00,18,15,83,1009,25.2
2015-05-02 00:00:00,18,15,83,1008.5,23.4
2015-05-02 01:00:00,18,15,83,1008,23.4
2015-05-02 02:00:00,18,16,88,1007,23.4
2015-05-02 03:00:00,18,16,88,1006.5,21.6
2015-05-02 04:00:00,18.5,16,85.5,1006,19.8
2015-05-02 05:00:00,18.5,16,85.5,1006,21.6
2015-05-02 06:00:00,19,16,83,1006,25.2
2015-05-02 07:00:00,20,17,83,1006,27
2015-05-02 08:00:00,21.5,17.5,78,1006,25.2
2015-05-02 09:00:00,22,18,78,1005.5,25.2
2015-05-02 10:00:00,23,18,73,1005.5,18
2015-05-02 11:00:00,21.5,19.5,88,1006,12.6
2015-05-02 12:00:00,20,19,94,1005.5,14.4
2015-05-02 13:00:00,20.5,19.5,94,1004,16.2
2015-05-02 14:00:00,21.5,20.5,94,1003,16.2
2015-05-02 15:00:00,22,20.5,91,1003,10.8
2015-05-02 16:00:00,22,20.5,91,1003,10.8
2015-05-02 17:00:00,22,20.5,91,1003,10.8
2015-05-02 18:00:00,21,20,94,1003,9
2015-05-02 19:00:00,21,21,100,1004,7.2
2015-05-02 20:00:00,21.5,21,97,1005,9
2015-05-02 21:00:00,19,18,94,1007,30.6
2015-05-02 22:00:00,17.5,16.5,94,1007.5,23.4
2015-05-02 23:00:00,17,15.5,91,1008,23.4
2015-05-03 00:00:00,16.5,14.5,88,1008,27
2015-05-03 01:00:00,16,14,88,1008,21.6
2015-05-03 02:00:00,16,14,88,1008,21.6
2015-05-03 03:00:00,16,13.5,85,1008.5,16.2
2015-05-03 04:00:00,16,13.5,85,1009,19.8
2015-05-03 05:00:00,16,14,88,1009.5,19.8
2015-05-03 06:00:00,16.5,14,85,1010.5,19.8
2015-05-03 07:00:00,17,13.5,79.5,1011,21.6
2015-05-03 08:00:00,17,13.5,79.5,1011.5,23.4
2015-05-03 09:00:00,18.5,13,70.5,1012,21.6
2015-05-03 10:00:00,20,14,68,1012,21.6
2015-05-03 11:00:00,20.5,14,66,1011.5,19.8
2015-05-03 12:00:00,22,15,64.5,1011,21.6
2015-05-03 13:00:00,23,15,61,1011,19.8
2015-05-03 14:00:00,23.5,15.5,61,1010,21.6
2015-05-03 15:00:00,24,14.5,55,1010,23.4
2015-05-03 16:00:00,23.5,14,55,1010,21.6
2015-05-03 17:00:00,22.5,14.5,60.5,1010.5,23.4
2015-05-03 18:00:00,21.5,15,66,1011,18
2015-05-03 19:00:00,21,15,68,1012,14.4
2015-05-03 20:00:00,19.5,15.5,78,1013,9
2015-05-03 21:00:00,19,16,83,1013,10.8
2015-05-03 22:00:00,19,16,83,1013,7.2
2015-05-03 23:00:00,18.5,15.5,83,1013,7.2
2015-05-04 00:00:00,18,15,83,1013,7.2
2015-05-04 01:00:00,18,15,83,1012,0
2015-05-04 02:00:00,17,15,88,1012,5.4
2015-05-04 03:00:00,17,15.5,91,1012.5,1.8
2015-05-04 04:00:00,17,15,88,1012.5,0
2015-05-04 05:00:00,16.5,15.5,94,1014,7.2
2015-05-04 06:00:00,17.5,16,91,1015,3.6
2015-05-04 07:00:00,18.5,17,91,1015,5.4
2015-05-04 08:00:00,20.5,16,75.5,1015.5,10.8
2015-05-04 09:00:00,22.5,15.5,65,1016,19.8
2015-05-04 10:00:00,24,15,57,1016,21.6
2015-05-04 11:00:00,24,13,50,1016,27
2015-05-04 12:00:00,24.5,9.5,38.5,1015,27
2015-05-04 13:00:00,24,7.5,35,1015,27
2015-05-04 14:00:00,23.5,4.5,29,1015,23.4
2015-05-04 15:00:00,22.5,5.5,33,1015,23.4
2015-05-04 16:00:00,21.5,1,26,1015.5,21.6
2015-05-04 17:00:00,20.5,0.5,26.5,1016,19.8
2015-05-04 18:00:00,19,4.5,38.5,1016,18
2015-05-04 19:00:00,18,6.5,47,1016,18
2015-05-04 20:00:00,18,4,40,1016,14.4
2015-05-04 21:00:00,17.5,2,35.5,1016,14.4
2015-05-04 22:00:00,17.5,2,35.5,1016,10.8
2015-05-04 23:00:00,17,1,34,1016,14.4
2015-05-05 00:00:00,16.5,2.5,39.5,1016,5.4
2015-05-05 01:00:00,15.5,3,43.5,1015,7.2
2015-05-05 02:00:00,15,5,51,1015,9
2015-05-05 03:00:00,14,6,59,1015,7.2
2015-05-05 04:00:00,14.5,5.5,55,1014.5,7.2
2015-05-05 05:00:00,15,5.5,53,1014,7.2
2015-05-05 06:00:00,15.5,5.5,51.5,1015,9
2015-05-05 07:00:00,17.5,3,38.5,1015,12.6
2015-05-05 08:00:00,18.5,0.5,30,1014.5,16.2
2015-05-05 09:00:00,20.5,0.5,26.5,1014.5,14.4
2015-05-05 10:00:00,21,1,27,1014,14.4
2015-05-05 11:00:00,22.5,3,28,1013.5,14.4
2015-05-05 12:00:00,23,3.5,28,1012.5,14.4
2015-05-05 13:00:00,24,3.5,26,1011.5,19.8
2015-05-05 14:00:00,24,2,23.5,1011,16.2
2015-05-05 15:00:00,24,0.5,21.5,1010,18
2015-05-05 16:00:00,23,0.5,22.5,1010,18
2015-05-05 17:00:00,22,0,23,1010,18
2015-05-05 18:00:00,20.5,0.5,26.5,1010,18
2015-05-05 19:00:00,19.5,2.5,32.5,1010,16.2
2015-05-05 20:00:00,19,4,37,1010.5,19.8
2015-05-05 21:00:00,18,6.5,47,1010.5,16.2
2015-05-05 22:00:00,18,8,52,1010,14.4
2015-05-05 23:00:00,18,9,56,1010,18
2015-05-06 00:00:00,18,9,56,1009.5,18
2015-05-06 01:00:00,17,9.5,61,1009,16.2
2015-05-06 02:00:00,17,10.5,65.5,1008,14.4
2015-05-06 03:00:00,17,11,68,1008,14.4
2015-05-06 04:00:00,17,11,68,1008,12.6
2015-05-06 05:00:00,17,11.5,70,1008,10.8
2015-05-06 06:00:00,17.5,12,70,1008,12.6
2015-05-06 07:00:00,18,12,68,1008.5,12.6
2015-05-06 08:00:00,19,12,64,1008.5,12.6
2015-05-06 09:00:00,20,12.5,62,1009,9
2015-05-06 10:00:00,22,12,53,1008,10.8
2015-05-06 11:00:00,24,12,47,1008,9
2015-05-06 12:00:00,24.5,13,48.5,1008,9
2015-05-06 13:00:00,25,13,47,1007,5.4
2015-05-06 14:00:00,25.5,12,43,1007,5.4
2015-05-06 15:00:00,24.5,14,52,1007,14.4
2015-05-06 16:00:00,23.5,14.5,57,1007.5,18
2015-05-06 17:00:00,23,15,61,1008,16.2
2015-05-06 18:00:00,21.5,15,66,1008.5,16.2
2015-05-06 19:00:00,21,14.5,66,1009,18
2015-05-06 20:00:00,20,13,64,1010,18
2015-05-06 21:00:00,19.5,14,70.5,1011,16.2
2015-05-06 22:00:00,19,14,73,1011,12.6
2015-05-06 23:00:00,18,15,83,1012,10.8
2015-05-07 00:00:00,17.5,15,85.5,1011,10.8
2015-05-07 01:00:00,17,15,88,1010.5,7.2
2015-05-07 02:00:00,16.5,14,85,1010,9
2015-05-07 03:00:00,16,14,88,1010.5,7.2
2015-05-07 04:00:00,16,15,94,1011,0
2015-05-07 05:00:00,16,14.5,91,1012,1.8
2015-05-07 06:00:00,17,15,88,1011.5,7.2
2015-05-07 07:00:00,18.5,15,80.5,1012,12.6
2015-05-07 08:00:00,20.5,15.5,73,1012.5,10.8
2015-05-07 09:00:00,21.5,16,71,1013,10.8
2015-05-07 10:00:00,23.5,15.5,61,1013,9
2015-05-07 11:00:00,25,16,57.5,1013,9
